agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=50",125.68,34.99910856007621,0.27928888888888886,0.2896
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=75",130.76,30.911201853049974,0.29057777777777777,0.3044
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=100",134.06,27.621303372578204,0.2979111111111111,0.3136
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=150",131.76,30.707367194209276,0.2928,0.3052
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=200",135.74,26.79761929724355,0.30164444444444444,0.3232
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=250",134.46,27.37240215983975,0.2988,0.324
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=300",139.2,22.1178660815188,0.30933333333333335,0.3348
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=400",138.26,20.911059274938705,0.30724444444444443,0.3308
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=500",137.16,17.81500491159068,0.3048,0.3308
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=600",136.96,18.13279901173561,0.30435555555555555,0.3288
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=700",138.12,15.178458419747377,0.30693333333333334,0.3312
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=25",127.72,34.1578922066336,0.2838222222222222,0.2904
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=50",129.74,33.53255731375106,0.28831111111111113,0.2988
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=75",127.62,34.94045792487557,0.2836,0.298
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=100",129.98,29.64691552252949,0.28884444444444446,0.3112
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=150",136.56,26.074631349263598,0.30346666666666666,0.3256
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=200",135.38,29.126544594235686,0.30084444444444447,0.318
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=250",136.86,22.62477403202074,0.3041333333333333,0.3276
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=300",137.34,22.99009351873106,0.3052,0.3248
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=400",136.86,19.883671693125493,0.3041333333333333,0.3324
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=500",137.4,17.328589094326176,0.30533333333333335,0.3332
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=600",137.96,15.099615889154267,0.3065777777777778,0.3316
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=700",136.34,17.300416179965154,0.3029777777777778,0.3272
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=25",128.24,35.1872476900368,0.2849777777777778,0.2976
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=50",129.28,32.27819077953409,0.28728888888888887,0.3008
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=75",132.96,29.70249821142996,0.29546666666666666,0.3056
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=100",135.5,26.687262879508644,0.3011111111111111,0.3116
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=150",136.64,24.66151657948067,0.30364444444444444,0.3172
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=200",141.52,16.368555220299683,0.3144888888888889,0.334
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=250",140.06,19.264900726450684,0.31124444444444443,0.3296
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=300",140.8,14.653327267211361,0.3128888888888889,0.3348
