agent,params,total_mean,total_std,step_mean,last50_mean
decaying_epsilon_greedy,"eps_start=0.6,decay=500",253.64,24.960576916409604,0.5636444444444444,0.6352
decaying_epsilon_greedy,"eps_start=0.6,decay=600",251.0,21.98272048678234,0.5577777777777778,0.6144
decaying_epsilon_greedy,"eps_start=0.6,decay=700",252.1,21.531604677775412,0.5602222222222222,0.618
decaying_epsilon_greedy,"eps_start=0.7,decay=25",257.5,43.568910934288915,0.5722222222222222,0.6092
decaying_epsilon_greedy,"eps_start=0.7,decay=50",269.3,30.149129340662558,0.5984444444444444,0.6372
decaying_epsilon_greedy,"eps_start=0.7,decay=75",258.68,31.287339292435846,0.5748444444444445,0.612
decaying_epsilon_greedy,"eps_start=0.7,decay=100",266.82,29.838022722693943,0.5929333333333333,0.6372
decaying_epsilon_greedy,"eps_start=0.7,decay=150",263.9,29.22618688778952,0.5864444444444444,0.6268
decaying_epsilon_greedy,"eps_start=0.7,decay=200",261.18,25.700342410170336,0.5804,0.628
decaying_epsilon_greedy,"eps_start=0.7,decay=250",264.14,24.605698526967284,0.5869777777777778,0.652
decaying_epsilon_greedy,"eps_start=0.7,decay=300",260.78,25.89385255229511,0.5795111111111111,0.6448
decaying_epsilon_greedy,"eps_start=0.7,decay=400",259.22,20.72803898105173,0.5760444444444445,0.6524
decaying_epsilon_greedy,"eps_start=0.7,decay=500",252.12,19.099361245863694,0.5602666666666667,0.638
decaying_epsilon_greedy,"eps_start=0.7,decay=600",248.38,20.77102789945649,0.5519555555555555,0.6364
decaying_epsilon_greedy,"eps_start=0.7,decay=700",246.32,19.025708922402867,0.5473777777777777,0.6024
decaying_epsilon_greedy,"eps_start=0.8,decay=25",257.6,34.0117626711701,0.5724444444444444,0.6104
decaying_epsilon_greedy,"eps_start=0.8,decay=50",257.06,35.06531619706287,0.5712444444444444,0.6136
decaying_epsilon_greedy,"eps_start=0.8,decay=75",265.56,30.632766770241307,0.5901333333333333,0.6224
decaying_epsilon_greedy,"eps_start=0.8,decay=100",264.32,28.199602834082608,0.5873777777777778,0.622
decaying_epsilon_greedy,"eps_start=0.8,decay=150",263.78,26.62276469489974,0.5861777777777778,0.6308
decaying_epsilon_greedy,"eps_start=0.8,decay=200",261.22,24.68383276559781,0.5804888888888889,0.626
decaying_epsilon_greedy,"eps_start=0.8,decay=250",264.36,22.197981890252997,0.5874666666666667,0.654
decaying_epsilon_greedy,"eps_start=0.8,decay=300",258.98,24.066981530719634,0.5755111111111111,0.638
decaying_epsilon_greedy,"eps_start=0.8,decay=400",256.42,20.741350004278893,0.5698222222222222,0.6556
decaying_epsilon_greedy,"eps_start=0.8,decay=500",246.76,21.408932715107497,0.5483555555555556,0.61
decaying_epsilon_greedy,"eps_start=0.8,decay=600",245.3,18.93171941478111,0.5451111111111111,0.6088
decaying_epsilon_greedy,"eps_start=0.8,decay=700",244.5,18.135324645563973,0.5433333333333333,0.6172
decaying_epsilon_greedy,"eps_start=0.9,decay=25",254.32,38.05808192749603,0.5651555555555555,0.6072
decaying_epsilon_greedy,"eps_start=0.9,decay=50",260.84,28.79886108859168,0.5796444444444444,0.6188
decaying_epsilon_greedy,"eps_start=0.9,decay=75",264.68,27.741261687241263,0.5881777777777778,0.6208
decaying_epsilon_greedy,"eps_start=0.9,decay=100",264.4,27.832355272236665,0.5875555555555556,0.6268
decaying_epsilon_greedy,"eps_start=0.9,decay=150",267.16,23.724552682822075,0.5936888888888889,0.6356
decaying_epsilon_greedy,"eps_start=0.9,decay=200",256.34,25.739937839862787,0.5696444444444444,0.6068
decaying_epsilon_greedy,"eps_start=0.9,decay=250",261.22,23.964381903149516,0.5804888888888889,0.6292
decaying_epsilon_greedy,"eps_start=0.9,decay=300",258.26,19.455395138624144,0.5739111111111111,0.6412
decaying_epsilon_greedy,"eps_start=0.9,decay=400",252.74,19.931693355056414,0.5616444444444444,0.6444
decaying_epsilon_greedy,"eps_start=0.9,decay=500",243.92,18.945015175501972,0.5420444444444444,0.624
decaying_epsilon_greedy,"eps_start=0.9,decay=600",238.76,18.074910788161585,0.5305777777777778,0.6104
decaying_epsilon_greedy,"eps_start=0.9,decay=700",238.6,17.464249196572982,0.5302222222222223,0.6024
decaying_epsilon_greedy,"eps_start=1.0,decay=25",254.54,41.46623204488202,0.5656444444444444,0.5972
decaying_epsilon_greedy,"eps_start=1.0,decay=50",267.54,31.420509225663416,0.5945333333333334,0.6196
decaying_epsilon_greedy,"eps_start=1.0,decay=75",269.22,23.0931071967373,0.5982666666666666,0.6304
decaying_epsilon_greedy,"eps_start=1.0,decay=100",272.24,24.885787108307426,0.6049777777777777,0.6428
decaying_epsilon_greedy,"eps_start=1.0,decay=150",266.88,23.71720050933499,0.5930666666666666,0.6372
decaying_epsilon_greedy,"eps_start=1.0,decay=200",251.76,26.722694474921504,0.5594666666666667,0.6084
decaying_epsilon_greedy,"eps_start=1.0,decay=250",258.3,26.605450569385212,0.574,0.64
decaying_epsilon_greedy,"eps_start=1.0,decay=300",255.0,21.029503084951866,0.5666666666666667,0.638
decaying_epsilon_greedy,"eps_start=1.0,decay=400",251.12,19.067920704680937,0.5580444444444445,0.6504
decaying_epsilon_greedy,"eps_start=1.0,decay=500",243.46,17.747349097823033,0.5410222222222222,0.6332
decaying_epsilon_greedy,"eps_start=1.0,decay=600",239.22,16.70244293509186,0.5316,0.6132
decaying_epsilon_greedy,"eps_start=1.0,decay=700",235.58,17.600102272430124,0.5235111111111111,0.5964
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=25",234.52,42.4783427172012,0.5211555555555556,0.5532
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=50",238.92,37.968850390813785,0.5309333333333334,0.5644
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=75",231.06,36.52090360327904,0.5134666666666666,0.5448
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=100",238.68,36.75238223571365,0.5304,0.5584
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=150",247.16,29.170779900441474,0.5492444444444444,0.58
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=200",246.98,23.373052860077994,0.5488444444444445,0.5844
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=250",249.28,21.462562754713147,0.5539555555555555,0.5948
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=300",248.5,21.9264680238291,0.5522222222222222,0.5964
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=400",251.2,22.349049196777926,0.5582222222222222,0.612
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=500",250.58,23.715893405056452,0.5568444444444445,0.604
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=600",252.2,21.17829077144801,0.5604444444444444,0.6164
decaying_epsilon_greedy,"ctx_eps_start=0.1,decay=700",252.22,21.560417435662046,0.5604888888888889,0.608
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=25",240.34,36.87688164690719,0.5340888888888888,0.5664
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=50",245.64,32.737599178925755,0.5458666666666666,0.5788
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=75",250.24,29.587537917170465,0.5560888888888889,0.5832
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=100",245.58,32.703571670384875,0.5457333333333333,0.5824
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=150",253.08,32.1936888225006,0.5624,0.6128
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=200",255.66,24.986084126969555,0.5681333333333334,0.614
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=250",252.7,28.364238047231233,0.5615555555555556,0.6056
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=300",257.78,23.137234061140497,0.5728444444444445,0.6264
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=400",256.52,24.91043154985477,0.5700444444444445,0.6244
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=500",258.64,24.63961038653006,0.5747555555555556,0.6324
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=600",256.54,23.685615888129234,0.5700888888888889,0.6248
decaying_epsilon_greedy,"ctx_eps_start=0.2,decay=700",258.66,22.83471917935493,0.5748,0.6288
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=25",239.12,38.30385881344072,0.5313777777777777,0.5824
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=50",236.58,41.11695027601147,0.5257333333333334,0.5612
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=75",246.9,35.51013939707925,0.5486666666666666,0.5904
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=100",253.76,31.557921351064934,0.5639111111111111,0.5976
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=150",257.92,29.546465101598873,0.5731555555555555,0.6104
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=200",254.58,31.487197398307774,0.5657333333333333,0.6112
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=250",256.5,30.319135871591065,0.57,0.6124
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=300",257.76,30.019033961804965,0.5728,0.618
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=400",262.34,22.902934309821525,0.5829777777777778,0.6532
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=500",257.58,25.730207927648,0.5724,0.6252
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=600",254.84,22.523196931164104,0.5663111111111111,0.6176
decaying_epsilon_greedy,"ctx_eps_start=0.3,decay=700",253.6,20.97999046710937,0.5635555555555556,0.6204
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=25",238.64,42.259559865195,0.5303111111111111,0.5656
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=50",246.32,34.571919240909956,0.5473777777777777,0.5908
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=75",245.72,33.286057141091376,0.5460444444444444,0.574
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=100",253.62,28.531309118230098,0.5636,0.6004
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=150",260.24,24.536144766446093,0.5783111111111111,0.6252
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=200",257.9,23.568835355188853,0.5731111111111111,0.6148
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=250",258.1,20.40122545338882,0.5735555555555556,0.6308
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=300",258.08,21.60077776377508,0.5735111111111111,0.6212
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=400",255.5,21.197405501617407,0.5677777777777778,0.6256
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=500",254.58,19.389780813614166,0.5657333333333333,0.6292
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=600",254.62,20.350813251563192,0.5658222222222222,0.616
decaying_epsilon_greedy,"ctx_eps_start=0.4,decay=700",254.72,18.780883898262083,0.5660444444444445,0.6316
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=25",239.2,41.39758447059442,0.5315555555555556,0.5684
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=50",253.34,28.668875108730724,0.5629777777777778,0.5908
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=75",254.8,27.0791432656205,0.5662222222222222,0.6028
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=100",252.62,26.99991851839557,0.5613777777777778,0.6032
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=150",258.62,25.696606779884384,0.5747111111111111,0.6232
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=200",257.74,26.889261797230507,0.5727555555555556,0.6224
decaying_epsilon_greedy,"ctx_eps_start=0.5,decay=250",255.76,27.912405843997036,0.5683555555555555,0.6332
